orig_index,orig_x,orig_y,new_x,new_y,dx,dy,dist
52,84.912782,84.434772,81.517033,83.782025,-3.395749,-0.652747,3.457917
53,82.988448,83.889852,80.328520,82.681319,-2.659927,-1.208533,2.921603
54,81.064114,83.344931,79.485671,81.674759,-1.578443,-1.670173,2.298034
55,79.139779,82.800011,78.979127,80.474947,-0.160653,-2.325064,2.330607
56,77.215445,82.255090,77.559103,80.461211,0.343658,-1.793880,1.826501
57,75.291111,81.710170,76.496720,79.695701,1.205608,-2.014469,2.347675
58,73.366777,81.165249,75.332004,79.400377,1.965227,-1.764873,2.641381
59,71.442443,80.620329,75.387281,77.943971,3.944838,-2.676358,4.767037
60,69.518109,80.075408,73.768498,78.596759,4.250389,-1.478649,4.500246
61,76.670525,84.179424,78.017200,81.571791,1.346675,-2.607633,2.934839
62,74.746191,83.634504,75.963458,80.731534,1.217267,-2.902970,3.147852
63,72.821857,83.089584,74.294070,80.195252,1.472213,-2.894331,3.247240
64,70.897523,82.544663,72.481714,80.399210,1.584191,-2.145453,2.666952
65,68.973189,81.999743,70.793511,80.258484,1.820323,-1.741258,2.519038
66,68.428268,83.924077,69.523391,82.503955,1.095123,-1.420122,1.793333
67,87.926957,81.131025,84.485195,76.594307,-3.441761,-4.536717,5.694517
68,86.002623,80.586104,82.020016,77.940348,-3.982607,-2.645756,4.781337
69,84.078289,80.041184,80.688902,78.661421,-3.389387,-1.379763,3.659465
70,62.910614,74.047058,63.590337,71.278251,0.679723,-2.768808,2.851021
71,60.986280,73.502138,60.804187,71.731359,-0.182092,-1.770779,1.780117
72,59.061945,72.957217,59.051174,72.508904,-0.010772,-0.448313,0.448443
73,96.935257,56.659602,98.240985,59.153043,1.305728,2.493441,2.814635
74,95.010923,56.114681,96.961586,58.744862,1.950663,2.630181,3.274590
75,93.086589,55.569761,96.336968,59.592002,3.250379,4.022241,5.171400
76,145.588530,68.358280,146.219601,68.496049,0.631072,0.137769,0.645935
77,143.664196,67.813359,143.691441,67.783284,0.027245,-0.030075,0.040581
78,141.739861,67.268439,141.167635,67.057353,-0.572227,-0.211086,0.609919
